"directions",2507,1.84822494213
"baby names",2506,3.4259971481
"match.com",2503,0.237630652381
"blackplanet.com",2501,0.95276303092
"sears",2483,0.557104777511
"playboy",2449,2.68891602272
"askjeeves",2430,1.83545394413
"disney",2426,1.97388297827
"hairstyles",2411,3.87293680979
"jobs",2398,3.5163970838
"wellsfargo.com",2381,0.29266295751
"wwe",2364,1.19405257564
"wamu",2357,0.174805502357
"chase",2321,1.0610813987
"disneychannel.com",2313,1.184210565
"sprint",2265,1.28520515857
"www.irs.gov",2251,0.812222432599
"remax",2239,0.580279957707
"msnbc",2221,0.606801028083
"craigslist.com",2214,1.26055353411
"imdb",2209,0.2728660701
"craiglist",2207,1.37950157327
"yahoo groups",2193,0.538239762226
"orbitz",2174,0.462871687394
"www.disneychannel.com",2168,1.16329651661
"photobucket",2161,0.400528950809
"map",2131,1.74527760303
"citibank",2123,0.994803891138
"wwe.com",2122,1.00091640431
"recipes",2103,3.07916952225
"babies r us",2101,1.16384163255
"www.google",2093,0.513783981353
"airlines",2092,4.07389699656
"expedia",2087,0.374003022539
"pa lottery",2074,0.312041455246
"new york lottery",2062,1.83117199489
"pogo games",2059,0.993186017758
"amtrak",2056,0.609409443747
"hair styles",2049,4.2612897512
"washington mutual",2045,0.932177314503
"monster.com",2031,0.612769266281
"cartoon network",2020,1.58924662978
"horoscope",2013,4.85071238157
"fidelity",1994,0.456342926919
"free slots.com",1993,0.403394020282
"tattoos",1983,4.36965162815
"target.com",1982,0.280792838536
"poems",1971,3.91075943417
"myspace backgrounds",1968,4.19886818334
"drudge report",1955,0.357517229332
"nada",1955,0.984082629863
"sudoku",1952,2.99256040175
"yahoomail.com",1951,0.75079027595
"games",1923,3.41032014311
"nascar.com",1923,0.867675323692
"wamu.com",1909,0.2513219493
"www.ask.com",1908,0.7112080746
"nude girls",1892,3.52984066021
"e-bay",1883,1.17737824108
"lottery",1883,3.53702534713
"yahoo personals",1876,0.353267170155
"florida lotto",1872,1.84051177754
"drudge",1852,0.0906730912612
"social security",1848,1.11430961385
"chase.com",1846,1.45418343653
"nextel",1841,1.7364578207
"california lottery",1839,1.3491029555
"mime",1836,1.64503140266
"google com",1836,0.214724687968
"barnes and noble",1835,0.552097656889
"comcast.net",1835,0.281773287106
"toys r us",1833,1.825611454
"msn hotmail",1827,0.791387670607
"love poems",1820,4.07950898146
"wachovia.com",1817,0.371983862974
"travelocity",1806,1.08278280558
"www.disney channel.com",1801,1.13531018715
"zip codes",1792,1.32931129567
"us bank",1774,0.733306010751
"weather channel",1765,1.76685347126
"sex positions",1757,4.88465079103
"netzero",1753,0.983135875776
"greeting cards",1743,3.5659923213
"delta airlines",1739,0.998605365705
"xanga",1733,0.437374124451
"www.walmart.com",1733,0.790601512448
"ny lottery",1715,1.82347460479
"myspace codes",1712,3.81818882441
"blackplanet",1709,1.25797457453
"mega millions",1698,1.24138413888
"walgreens",1697,1.0896570397
"toyota",1691,0.643392125155
"craigslist.org",1666,1.50046329
"silverdaddies",1665,1.08369700181
"prom hairstyles",1657,4.43027044942
"area codes",1652,2.59234588214
"dillards",1644,0.470014668375
"carmax",1641,0.298622953875
"www.nylottery.org",1637,1.01247586583
"free games",1633,4.69382660288
"myspace graphics",1632,4.43926005548
"pussy",1626,3.05185849704
"neopets",1614,0.576360892739
"furniture",1612,5.13783206264
"ohio lottery",1609,1.06781679563
"rotten.com",1603,2.68590438942
"beastiality",1602,6.99977445629
"autotrader",1599,0.947740585592
"nudes",1599,3.48940633907
"used cars",1597,3.63303152487
"ebay motors",1590,0.798595814976
"airtran",1587,0.437448224556
"hsn",1585,0.251352518159
"nfl",1570,4.01873143809
"aol.com",1565,0.687940442333
"juno.com",1543,0.855105153262
"adultfriendfinder.com",1541,1.35321559446
"free credit report",1539,2.53567965923
"nbc",1535,0.541453057148
"nj lottery",1529,1.27470847926
"preteen models",1527,6.70664565387
"microsoft",1516,1.63829189953
"photobucket.com",1512,0.0608524553565
"plentyoffish",1506,0.207619214216
"united airlines",1498,0.621881011803
"american airlines",1495,0.666501433453
"google maps",1493,1.17052717136
"nick",1488,0.62898580804
"fox news",1486,0.820249557336
"e bay",1483,1.15433577988
"goggle.com",1470,1.99917497621
"unclaimed.org",1467,2.12903257552
"nylottery",1465,1.24230320785
"days of our lives",1463,2.73410155843
"ebaymotors",1461,0.482838818112
"sams club",1456,0.727707409454
"ask jeeves.com",1448,1.80269850035
"disney.com",1446,0.881271106371
"cheat codes",1446,3.2021507383
"nbc.com",1445,0.661452738203
"nba",1445,1.52136938979
"the hun",1440,1.54828102827
"costco.com",1434,0.732493157459
"incest",1431,6.62724687889
"nude",1430,5.37507783166
"www.wellsfargo.com",1428,0.246666897621
"commerce bank",1421,1.03849845292
"runescape.com",1420,1.42713478854
"pnc bank",1419,0.515994600993
"cnn.com",1416,0.360060682245
"fandango",1411,0.353013150665
"yahoo messenger",1407,2.19973455896
"mlb.com",1402,0.411857275538
"free online games",1401,5.00427692934
"pregnancy",1400,3.43744685695
"www.nick.com",1397,0.763224455783
"naked girls",1393,4.80129163634
"anna benson",1391,3.20046320255
"ups tracking",1382,0.822859324495
"nydailynews.com",1381,0.242132262896
"palottery",1372,0.348949715627
"lost",1372,2.44844202709
"ringtones",1371,4.8635193086
"comcast",1370,1.02936896556
"bellsouth",1369,1.52239589461
"auto trader",1369,1.35304206942
"facebook.com",1361,0.41324462069
"www.my space.com",1346,1.20401075705
"airline tickets",1346,3.92012794889
"expedia.com",1344,0.663005178546
"internal revenue service",1342,0.915431606286
"univision.com",1340,0.724087066521
"free greeting cards",1331,3.3320710801
"clip art",1329,3.27863626803
"free ringtones",1328,4.63686881343
"kohls",1328,0.601935764788
"nbc.com dond",1323,1.30119800345
"wwe news headlines",1316,3.7313506795
"disney world",1313,2.26462611041
"etrade",1311,0.81081997856
"guitar tabs",1311,2.4932906961
"jigzone",1311,0.663078019235
"free music",1306,4.1627240437
"century 21",1301,0.448399582122
"myspace icons",1293,4.280318343
"sprint.com",1287,1.25658952503
"suntrust",1286,0.755434836079
"tmobile",1283,1.81698145249
"best buy",1281,0.673316422387
"ecards",1281,3.76863515393
"capital one",1280,0.721578002484
"thumbzilla",1278,0.899904149404
"ups.com",1271,0.452598454255
"java",1266,1.50625197875
"better business bureau",1266,1.17137601971
"lingerie",1266,5.83709112329
"homedepot",1260,0.870694998642
"myspace com",1258,1.6323867891
"mbna",1255,1.09323565708
"southwestairlines",1255,0.200055884114
"frontier airlines",1254,0.697853918176
"nfl.com",1253,0.372830885464
"cheats",1250,3.9223862042
"yahoo email",1250,0.816408688351
"free samples",1247,5.98562789257
"ford",1247,0.876293028569
"web md",1246,1.00961914724
"phentermine",1244,5.32618775924
"vida guerra",1241,5.56281720552
"lyrics.com",1238,2.0032050484
"disneychannel",1238,1.13653906963
"texas lottery",1235,1.57583338234
"slots",1231,1.55404533539
"pizza hut",1221,0.647623022498
"hgtv",1221,1.30272781003
"fedex",1214,0.908548913068
"watchersweb",1205,1.61641628283
"northwest airlines",1203,0.686672846924
"my space .com",1202,1.1897386233
"miniclip",1200,0.807111524949
"bank of america.com",1194,0.364326545218
"yahoo com",1191,1.11165995063
"providian",1190,1.50839342274
"babiesrus",1188,1.45494357189
"verizon.com",1188,1.13192334253
"dicks sporting goods",1187,0.884028560318
"my yahoo",1171,1.20787440589
"dogpile.com",1171,0.397739658141
"free ecards",1170,3.62147190604
"wheel of fortune",1168,1.28627844929
"movies",1159,2.47445791977
"animal sex",1149,5.12554055794
"jeeves",1149,0.924997193397
"lotto",1147,2.45825086798
"tv guide",1146,1.17224924408
"thesaurus",1144,1.09783359014
"bikini",1139,4.09893245699
"girls gone wild",1137,3.31783215354
"usaa",1134,0.711059113678
"hotels.com",1132,0.848879251908
"aim.com",1131,0.330029198631
"ticketmaster.com",1126,0.51147065627
"toysrus",1126,1.716354084
"loveiscolorblind",1126,1.08354052514
"ameritrade",1123,1.11509012723
"free e-cards",1116,3.26555601556
"my",1114,0.110563183902
"www.myspace",1114,1.25065670445
"cartoonnetwork.com",1111,1.04536437674
"barbie.com",1106,0.7872389325
"noaa",1104,1.72824545075
"circuit city",1103,0.559517596084
"sconex",1102,0.157587672974
"search engines",1098,3.93209556946
"gmail.com",1097,1.24588616904
"taylor hicks",1097,4.2130505745
"greyhound",1096,0.405544656471
"delta",1096,0.354913287484
"univision",1090,1.26866720561
"kelley blue book",1090,1.20951865432
"www.pogo.com",1089,0.198130545687
"free e cards",1085,3.46163745085
"monster",1083,0.342432291418
"wells fargo bank",1079,0.832938277377
"nylottery.org",1077,0.711911010834
"youtube",1075,1.14914633458
"mortgage calculator",1075,2.92923075713
"ashley furniture",1074,1.44411117412
"2006 antique car shows in alabama",1074,5.83283226662
"screensavers",1073,3.81074454952
"washington post",1071,1.43047778531
"www.target.com",1067,0.423418676333
"geico",1066,1.18591274756
"cartoonnetwork",1064,2.05921328587
"yahoo chat",1059,1.04201613636
"foodnetwork",1059,2.10672439539
"hi5",1058,0.575883867923
"mtv",1057,0.677993678511
"las vegas",1055,3.41130588135
"manhunt",1055,0.255526300156
"autotrader.com",1053,0.81442158751
"victoria secret",1052,0.912837603741
"dictionary.com",1047,0.552975394939
"marriott",1047,0.299858933713
"itunes",1044,1.02841014501
"wedding cakes",1042,5.32597139258
"t-mobile",1042,1.41366183864
"career builder",1040,0.207069832553
"cingular.com",1036,0.916941166871
"porn.com",1036,3.77939295718
"car rentals",1030,3.43977939757
"dmv",1028,2.14071303771
"harry potter",1028,3.07463697125
"googel",1027,0.892808775547
"mta",1025,0.820762276086
"penis",1022,5.27398243882
"verizon wireless",1021,1.11274432574
"bangbros",1020,3.35929399876
"diet pills",1020,3.83206657679
"foodnetwork.com",1017,1.73537317088
"hallmark",1016,0.982325605765
"limewire.com",1015,2.05558951641
"camel toe",1013,5.44209347834
"craig's list",1013,0.713510343894
"gay.com",1007,0.712210224593
"free myspace layouts",1006,4.35847727508
"usbank.com",1006,0.34476899314
"ny lotto",1004,1.79700977686
"chris daughtry",1004,3.98070264378
"bmw",1003,1.96424087228
"national city bank",1001,0.358597007361
"mypay",1000,1.40119518026
"continental",998,0.231828464508
"kazaa",993,1.79112759474
"askjeeves.com",993,1.60794794582
"tiava",987,0.714790925569
"car rental",983,3.3769775732
"american idol.com",982,2.08713667523
"schwab",978,0.561509659045
"sexy swimwear",974,7.5102879483
"sexual positions",973,5.16650377287
"flowers",973,3.46710220284
"netscape",972,1.32694473757
"usps.com",970,1.14298747165
"martha stewart",969,0.599546040099
"staples",965,1.20721621676
"chase bank",965,1.72907855056
"bear411",964,0.20765150655
"yahoo search",964,0.736552356448
"ncaa",960,2.32085863257
"michigan lottery",957,1.93639385626
"mlb",955,0.863391449017
"bank one",955,0.847716135766
"zillow.com",952,1.27293797649
"webshots",949,1.16270270171
"noggin",946,0.967448194501
"sex.com",946,3.83141362516
"bet.com",945,1.11765975445
"nfl draft",941,2.95276290636
"www.southwest.com",938,0.167751014349
"jet blue",937,0.869072401722
"aim",937,0.923208374278
"modular homes",937,4.25715812162
"delta.com",937,0.500031432671
"cbs",937,1.40884309251
"www.disney.com",934,0.93216921384
"free sex stories",931,3.54378079746
"milf",930,3.94431251515
"anywho",930,0.533173948364
"dress up games",929,3.23708496549
"citizens bank",929,0.807968471319
"bofa",928,0.59304262617
"www.runescape.com",928,0.481251342967
"www google.com",928,0.816918309232
"george mason university",927,0.505635222614
"donbest",927,0.0444271994486
"kmart",924,0.62608583469
"wal-mart",924,0.935391661005
"houston chronicle",923,0.685547198074
"nudist",923,6.02850737122
"club pogo",923,1.04847699067
"autozone",922,0.207818592288
"pinkworld",922,0.835167733227
"www.wachovia.com",920,0.191479745217
"ancestry.com",919,1.12683991713
"my space layouts",918,4.6538289619
"chicago tribune",917,0.636916269709
"literotica",913,0.647417339253
"borders",911,0.865332290285
"addicting games",911,0.9528750882
"www.cartoonnetwork.com",911,1.06120016285
"britney spears",910,2.86420883982
"nickelodeon",906,0.763923822075
"newsday",905,0.301285425812
"eharmony",903,0.392560740234
"cheat planet",902,2.34375612749
"southwest airline",902,0.368179595119
"yahoo sports",902,1.00928995374
"blue book",901,1.14955767036
"anywho.com",901,0.46330612845
"encyclopedia",899,2.56443931313
"illinois lottery",898,0.992918077225
"youravon.com",897,0.210812128505
"shingles",895,3.84410473078
"party supplies",895,4.37464178458
"myspace cursors",890,3.78850610272
"njlottery",890,1.32367217551
"usajobs",890,1.94019290855
"www myspace.com",889,1.0149827044
"bbc",888,1.46270142282
"sconex.com",887,0.221605566046
"funny pictures",885,3.78982234183
"excite.com",882,0.474400118243
"aol",882,1.26873213216
"rental cars",879,3.45667493146
"cnbc",878,1.15627734537
"you tube",878,0.769819579944
"aarp",876,2.47579120819
"shakira",874,3.26495203554
"napster",872,1.1007591361
"earthlink",871,1.57882964675
"swimsuits",870,5.84293613251
"mayo clinic",869,1.29478187939
"translation",868,2.63362758023
"johnny cash",868,2.71947583231
"medicare",867,1.50961390384
"2006 nfl mock draft",867,3.80953322194
"www.flalottery.com",866,0.851222235299
"barbie",865,1.34207235365
"e",865,0.936220934628
"hun",865,0.89812545402
"clipart",865,3.27333592941
"my ebay",865,1.58580757196
"boston globe",864,1.48059694198
"auto parts",863,4.05148557061
"xanga.com",863,0.471912287243
"internet explorer",862,1.28060627172
"www.craigslist.com",859,1.36428194031
"free slots",857,3.14509722407
"yahoogames",857,1.48293342265
"altavista",856,0.933010353056
"myspacelayouts",854,4.17628252176
"miniclip.com",850,0.892023323424
"accuweather",848,0.434492998636
"voyeur",848,3.81628110211
"cbs.com",847,1.16600235865
"pottery barn",847,2.32093192726
"the huns yellow pages",846,1.29880970218
"yahooligans",846,0.684754009821
"paypal",846,1.10482788174
"walt disney world",845,1.98272534368
"mohegan sun",844,1.67575261074
"www.bet.com",844,1.46239383643
"phone book",842,2.45261703735
"thongs",840,4.7006860248
"hotels",840,3.24837429677
"horses for sale",839,3.92859161075
"time zones",839,1.68726648875
"air tran",838,0.414057152287
"juno",833,0.927128502528
"spanking",831,5.2861304234
"poker",831,3.98804081753
"ny daily news",831,0.155718559632
"plentyoffish.com",829,0.247162607563
"bikinis",826,4.57606543955
"cameltoe",825,4.93116381303
"old navy",822,0.57940057892
"masturbation",822,4.57914487875
"ticket master",821,0.565183307293
"coloring pages",820,3.50402164647
"spanish dictionary",819,2.80316188128
"pichunter.com",818,1.12997252311
"msn messenger",817,1.56995222033
"capitalone",817,0.654143097853
"paris hilton",816,4.25956089817
"abc.com",815,1.52158483976
"jdate",814,0.635719307499
"high school musical",814,2.53386115316
"wal mart",814,0.795693441223
"abc",813,1.26757652102
"shoes",812,3.88734976609
"www.askjeeves.com",812,1.61536040866
"cheap tickets",811,3.38351181448
"cars.com",811,0.88786625194
"sbc",811,2.60620508668
"time warner cable",809,1.37695320522
"palm beach post",809,0.711215006161
"disneyland",809,1.8280820659
"free clip art",808,3.53892075356
"dog breeds",806,2.91952230401
"yamaha",805,1.63581678755
"americanidol",805,2.49064572106
"cheap airline tickets",805,3.79479412596
"vh1",800,0.807038956947
"mass lottery",800,0.559177757357
"house plans",799,4.74263010845
"charmed",799,3.63050191152
"americanidol.com",798,2.02011891727
"lowes.com",797,0.590942514995
"drf",796,0.0392334080144
"sex stories",795,3.88097585879
"alltel",795,0.773926143749
"translator",794,2.61277856346
"keen",794,0.250128121266
"blockbuster",794,1.17997520396
"mother of the bride dresses",793,4.98390412988
"rand mcnally",791,0.359403489032
"pantyhose",789,6.00083840858
"new york daily news",788,0.638288311007
"mtv.com",787,1.0018882613
"localhookupz",782,0.129429812664
"www.yahoomail.com",781,0.645934539004
"worldsex.com",781,1.23917509784
"nypd rant",781,0.349632377516
"dhl",780,1.45748090375
"viagra",779,5.20465047244
"neopets.com",779,1.41266374112
"national weather service",776,0.902277274608
"boxerjam",773,0.661834240832
"burlington coat factory",773,0.662694224273
"www yahoo.com",773,1.09685016127
"patio furniture",772,4.01368369308
"bed bath & beyond",772,1.14632259738
"dogs",772,3.95784621725
"guns",770,3.28277234282
"girlsgonewild",768,4.81478597416
"www.blackplanet.com",767,0.390115996082
"craiglist.org",767,0.869518273279
"quotes",766,3.16953099614
"www.fafsa.ed.gov",765,1.38379521831
"aol mail",765,2.62433042131
"sears.com",763,1.09765176247
"free sex",762,4.0812059893
"hoopz",762,4.01350622383
"pussy.com",761,5.63296326519
"big lots",761,1.24421008279
"buddy list",760,1.11939233867
"iwon",759,0.884588594654
"aol games",758,0.611591287773
"cars",758,4.21609704512
"www.wamu.com",757,0.553944770177
"friends of josh groban",756,0.433550628804
"superpages",756,0.718009840321
"www.weather.com",756,1.15199554583
"invitations",755,4.48403888253
"singlesnet.com",754,0.457200422772
"craigslist new york",753,0.626337575914
"survivor",753,2.16485257291
"hobby lobby",752,0.669260922559
"pennsylvania lottery",752,0.247762856876
"usairways",751,0.595759548553
"eros",750,2.43437918824
"www.qvc.com",749,1.01392756814
"www.amazon.com",748,0.805893637299
"www.youravon.com",748,0.241244756473
"www.mapquest",747,0.976270452752
"love quotes",746,3.08059890609
"cheatplanet.com",746,2.61509562745
"usair",745,0.197225107874
"continental.com",743,0.558577878295
"credit report",743,3.03859059716
"kelly clarkson",743,3.72991551728
"www.sex.com",742,2.86956432833
"stickyhole",741,0.239614064626
"google images",741,0.555206609524
"slingo",740,1.76686276643
"new york times",740,0.923689878517
"tattoo",740,4.30609117865
"pittsburgh post gazette",740,1.46135167497
"western union",738,0.534392644521
"yellowpages.com",737,0.711297896831
"floridalottery",737,3.40294009545
"funny videos",737,3.99964093871
"music lyrics",736,3.18505147292
"nickjr.com",736,1.05505669644
"homes for sale",735,3.18310849647
"n y s e evergreen solar",735,1.75074572519
"coldwell banker",734,0.541549984804
"game cheats",734,3.53250589128
"ebaumsworld",733,1.05949148106
"www freeslots com",732,0.0720864507164
"bankone",732,0.883179133078
"swimwear",732,6.12756444347
"internet",731,2.81928077688
"porno",730,1.43560366936
"music video codes",729,4.31016821371
"regions bank",728,0.455658943968
"boat trader",728,1.37671193334
"for sale by owner",728,3.10784825545
"www.maxwellhouse.com",727,0.846115197909
"detroit news",727,1.06449640026
"gamespot",726,0.253339807774
"irs forms",726,0.997744779292
"hampton inn",724,0.531070150901
"tagged.com",724,0.831052226273
"lupus",722,3.02808928119
"cbs sportsline",722,1.19654963388
"baby shower games",722,4.42170532564
"earthlink.net",720,1.42310144975
"checks",718,3.69185886097
"ohiolottery.com",718,0.600830103675
"www.chase.com",717,1.40142735341
"nick jr",717,1.79510358976
"free bingo",715,3.17835324279
"careerbuilder.com",715,0.51603332049
"kellybluebook",713,1.90044021516
"tvg",713,1.06240095828
"simslots",713,0.943667458937
"sweepstakes",712,4.26230945521
"suntrust bank",712,0.192483806853
"howard stern",712,1.68854279585
"kbb",710,0.148140298026
"millsberry.com",709,1.4465436159
"nudists",708,5.61596652409
"florida department of corrections",707,0.613442950006
"southwest air",706,0.231185891314
"t mobile",706,1.77052947233
"yahoo mail.com",704,1.02810388761
"georgia lottery",704,1.32271431292
"http my space.com",703,1.06206596279
"tires",703,4.44050180412
"familywatchdog.us",701,1.79306483168
"calottery.com",700,0.0622272931027
"bible",699,3.58158219332
"domai",699,2.6720568384
"youtube.com",698,1.30326622036
"nba.com",698,0.801352316391
"mad thumbs",697,0.569927646979
"babes",697,5.07985406922
"herpes",696,3.27806968884
"kentucky derby",695,1.75582720645
"new york post",695,0.980451715926
"scientology",694,2.89938153917
"escorts",692,4.37590080131
"uhaul",692,1.16963545623
"www.wwe.com",692,1.15085721918
"www.fafsa.gov",691,0.723018327565
"starbucks",691,0.739843709705
"uscis",690,1.37740124673
"southwest airlines.com",690,0.721927352905
"david blaine",689,2.66937456081
"careerbuilder",688,0.228135184041
"gout",687,2.99006110424
"aetna",687,0.615604297191
"xpeeps",685,0.149665298931
"free people search",684,3.72043025757
"mate1.com",683,0.203492936918
"tdwaterhouse",683,0.803170389072
"virginia lottery",682,0.954211901683
"equibase",682,0.275993055752
"girls",681,3.71805770855
"amsouth",681,0.942050166915
"millsberry",678,1.37620904488
"www.funbrain.com",678,1.00632803093
"whitepages.com",677,0.842825948028
"hotmatchup.com",676,0.0611792763601
"bedbathandbeyond",675,1.26900708578
"amtrack",675,0.443891186907
"hot girls",675,4.48097219423
"elmo",674,1.56564772978
"talbots",673,0.161516689555
"met art",673,4.30464355538
"swinglifestyle",673,1.44081091569
"wallpaper",672,4.4677630964
"hbo",670,0.37705882528
"music downloads",669,4.03911794705
"voyeurweb.com",668,1.41015419177
"pbskids",668,1.77123609679
"www.goggle.com",667,2.19805109883
"jetblue",667,0.738346196071
"dell",665,1.47512144913
"victoria's secret",665,1.05448256033
"nickjr",664,2.05115709802
"www.sconex.com",664,0.159644490062
"craigslist portland",664,0.301464916004
"cheap flights",663,3.86931418936
"lirr",661,0.789357055899
"squirt",661,0.572151573959
"bloomingdales",660,0.912650780828
"tetris",659,3.12887661554
"plus size clothing",658,5.05708576898
"honda",658,1.704595314
"music codes",657,4.63880947644
"wedding invitations",657,4.16820890393
"travel",657,2.77637913515
"adult",656,2.99465524019
"cmt",656,0.831991469726
"reverse lookup",655,2.49087068144
"pokemon",655,3.66453652621
"personal loans",654,5.05883190353
"online dictionary",653,1.68379672869
"cruises",653,3.38244369023
"louis vuitton",652,1.65231740136
"e-cards",652,3.54671913538
"titanic",651,3.85598475395
"zac efron",651,4.03030778729
"addicting games.com",650,1.49777683544
"classic television images and theme songs",650,5.45107280094
"medical dictionary",649,2.5551106941
"dreams",648,3.15863531146
"jcpenney",648,1.04760920053
"myspace comments",648,4.10222155938
"bbandt",646,2.2736623242
"smith barney",645,0.477080407531
"new jersey lottery",645,1.31887773372
"diy",645,1.27110761955
"www.palottery.com",644,0.592306151655
"prom updos",644,4.69919138959
"famous quotes",643,2.95168730213
"sexy girls",641,3.96452720676
"jcpenny",641,1.35369852795
"switchboard",640,0.380015081393
"orbitz.com",640,0.716156012403
"fibromyalgia",639,3.54992149211
"lowe's",639,0.240807791489
"tagged",639,0.618935796887
"flight tracker",639,3.16529938306
"www.match.com",638,0.243126866863
"www.espn.com",637,0.815016350101
"abortion",636,3.94027886599
"freegames",636,5.66195986682
"charles schwab",636,0.81091305901
"sony",635,1.37987480079
"ww.myspace.com",635,1.55988931096
"kingdom hearts 2",635,3.28896694513
"dog names",634,2.92781123299
"hot or not",634,0.714262071587
"payless shoes",633,0.670629460917
"myspace music codes",633,4.55470521913
"literotica.com",632,1.12253218253
"daily news",631,1.22357382273
"www.usps.com",631,0.908736718142
"clive owen",631,1.49803071826
"airsoft guns",631,5.21896877208
"www.facebook.com",629,0.134440640472
"penthouse",629,2.59182041482
"charter one",629,0.73817261528
"harbor freight",629,1.57573014289
"milf.com",628,4.57294633805
"manuel lasso",628,3.06620395646
"providian.com",627,1.38835335959
"rune scape",626,0.906441621958
"vagina",626,5.0734112368
"naked teens",625,3.96549282187
"funbrain.com",625,1.16053292555
"wells fargo.com",623,0.458247329631
"freeslots.com",622,2.05455387722
"ampland.com",621,0.338751915706
"motorcycles",621,4.28177164666
"cheatplanet",621,2.47169127564
"tracfone",619,1.65132872744
"compuserve.com",618,0.0962587443606
"mature",618,1.08878939677
"snakes",618,3.21569128462
"kbb.com",617,0.180903594125
"prom hair styles",617,4.30509465402
"cricinfo",615,1.45069541421
"nextel.com",615,1.6440708749
"office depot",614,1.34973274531
"cheatcodes",613,3.0501623577
"social security administration",611,1.30412523211
"diabetes",611,2.97985633074
"mystery case files prime suspects",610,7.51381968154
"geico.com",610,0.921355792853
"migente",609,0.464619251274
"hollister",608,0.312218154577
"whitney houston",607,3.04322727475
"dallas cowboys",607,1.35967193936
"petfinder",606,0.882901228993
"lime wire",606,2.56584060297
"www.ask jeeves.com",606,1.63687455252
"universal studios",606,1.63766396056
"auto zone",605,0.211450373559
